Year,Country,Disease,Cases,Population,Incidence,Pop_Structure_0_14_Pct,Vaccination_Coverage_Pct
2009,Malta,Salmonellosis,125.0,410926.0,30.42,15.0,93.0
2009,Netherlands,Salmonellosis,1204.0,16485787.0,7.3,15.0,93.0
2009,Norway,Salmonellosis,1235.0,4799252.0,25.73,17.0,96.0
2009,Poland,Salmonellosis,8537.0,38135876.0,22.39,15.3,93.0
2009,Portugal,Salmonellosis,220.0,10563014.0,2.08,15.0,93.0
2009,Romania,Salmonellosis,1105.0,20440290.0,5.41,15.0,93.0
2009,Slovakia,Salmonellosis,4182.0,5382401.0,77.7,15.8,95.0
2009,Slovenia,Salmonellosis,616.0,2032362.0,30.31,15.0,93.0
2009,Spain,Salmonellosis,4304.0,46239273.0,9.31,14.2,95.0
2009,Sweden,Salmonellosis,3054.0,9256347.0,32.99,17.5,97.0
2009,United Kingdom,Salmonellosis,10479.0,62042343.0,16.89,17.8,91.0
2010,Austria,Salmonellosis,2179.0,8351643.0,26.09,15.0,93.0
2010,Belgium,Salmonellosis,3169.0,10839905.0,29.23,15.0,93.0
2010,Bulgaria,Salmonellosis,1154.0,7421766.0,15.55,15.0,93.0
2010,Croatia,Salmonellosis,,4302847.0,,15.0,93.0
2010,Cyprus,Salmonellosis,136.0,819140.0,16.6,15.0,93.0
2010,Czechia,Salmonellosis,8209.0,10462088.0,78.46,16.1,94.0
2010,Denmark,Salmonellosis,1608.0,5534738.0,29.05,15.0,93.0
2010,Estonia,Salmonellosis,381.0,1333290.0,28.58,15.0,93.0
2010,Finland,Salmonellosis,2421.0,5351427.0,45.24,15.0,93.0
2010,France,Salmonellosis,7184.0,64658856.0,11.11,17.7,90.0
2010,Germany,Salmonellosis,24833.0,81802257.0,30.36,13.8,92.0
2010,Greece,Salmonellosis,297.0,11119289.0,2.67,15.0,93.0
2010,Hungary,Salmonellosis,5953.0,10014324.0,59.44,14.4,98.0
2010,Iceland,Salmonellosis,34.0,317630.0,10.7,15.0,93.0
2010,Ireland,Salmonellosis,349.0,4549428.0,7.67,15.0,93.0
2010,Italy,Salmonellosis,5319.0,59690316.0,8.91,12.7,94.0
2010,Latvia,Salmonellosis,877.0,2120504.0,41.36,15.0,93.0
2010,Liechtenstein,Salmonellosis,,35894.0,,15.0,93.0
2010,Lithuania,Salmonellosis,1962.0,3141976.0,62.44,15.0,93.0
2010,Luxembourg,Salmonellosis,211.0,502066.0,42.03,15.0,93.0
2010,Malta,Salmonellosis,160.0,414027.0,38.64,15.0,93.0
2010,Netherlands,Salmonellosis,1447.0,16574989.0,8.73,15.0,93.0
2010,Norway,Salmonellosis,1370.0,4858199.0,28.2,17.0,96.0
2010,Poland,Salmonellosis,9263.0,38022869.0,24.36,15.3,93.0
2010,Portugal,Salmonellosis,205.0,10573479.0,1.94,15.0,93.0
2010,Romania,Salmonellosis,1285.0,20294683.0,6.33,15.0,93.0
2010,Slovakia,Salmonellosis,4942.0,5390410.0,91.68,15.8,95.0
2010,Slovenia,Salmonellosis,363.0,2046976.0,17.73,15.0,93.0
2010,Spain,Salmonellosis,4420.0,46486619.0,9.51,14.2,95.0
2010,Sweden,Salmonellosis,3612.0,9340682.0,38.67,17.5,97.0
2010,United Kingdom,Salmonellosis,9670.0,62510197.0,15.47,17.8,91.0
2011,Austria,Salmonellosis,1432.0,8375164.0,17.1,15.0,93.0
2011,Belgium,Salmonellosis,3177.0,11000638.0,28.88,15.0,93.0
2011,Bulgaria,Salmonellosis,924.0,7369431.0,12.54,15.0,93.0
2011,Croatia,Salmonellosis,,4289857.0,,15.0,93.0
2011,Cyprus,Salmonellosis,110.0,839751.0,13.1,15.0,93.0
2011,Czechia,Salmonellosis,8499.0,10486731.0,81.05,16.1,94.0
2011,Denmark,Salmonellosis,1170.0,5560628.0,21.04,15.0,93.0
2011,Estonia,Salmonellosis,375.0,1329660.0,28.2,15.0,93.0
2011,Finland,Salmonellosis,2095.0,5375276.0,38.97,15.0,93.0
2011,France,Salmonellosis,8685.0,64978721.0,13.37,17.7,90.0
2011,Germany,Salmonellosis,23982.0,80222065.0,29.89,13.8,92.0
2011,Greece,Salmonellosis,471.0,11123392.0,4.23,15.0,93.0
2011,Hungary,Salmonellosis,6169.0,9985722.0,61.78,14.4,98.0
2011,Iceland,Salmonellosis,45.0,318452.0,14.13,15.0,93.0
2011,Ireland,Salmonellosis,311.0,4570881.0,6.8,15.0,93.0
2011,Italy,Salmonellosis,4467.0,59948497.0,7.45,12.7,94.0
2011,Latvia,Salmonellosis,995.0,2074605.0,47.96,15.0,93.0
2011,Liechtenstein,Salmonellosis,,36149.0,,15.0,93.0
2011,Lithuania,Salmonellosis,2294.0,3052588.0,75.15,15.0,93.0
2011,Luxembourg,Salmonellosis,125.0,511840.0,24.42,15.0,93.0
2011,Malta,Salmonellosis,129.0,414989.0,31.09,15.0,93.0
2011,Netherlands,Salmonellosis,1284.0,16655799.0,7.71,15.0,93.0
2011,Norway,Salmonellosis,1290.0,4920305.0,26.22,17.0,96.0
2011,Poland,Salmonellosis,8404.0,38062718.0,22.08,15.3,93.0
2011,Portugal,Salmonellosis,174.0,10572721.0,1.65,15.0,93.0
2011,Romania,Salmonellosis,989.0,20199059.0,4.9,15.0,93.0
2011,Slovakia,Salmonellosis,3897.0,5392446.0,72.27,15.8,95.0
2011,Slovenia,Salmonellosis,400.0,2050189.0,19.51,15.0,93.0
2011,Spain,Salmonellosis,3786.0,46667174.0,8.11,14.2,95.0
2011,Sweden,Salmonellosis,2887.0,9415570.0,30.66,17.5,97.0
2011,United Kingdom,Salmonellosis,9454.0,63022532.0,15.0,17.8,91.0
2012,Austria,Salmonellosis,1773.0,8408121.0,21.09,15.0,93.0
2012,Belgium,Salmonellosis,3101.0,11075889.0,28.0,15.0,93.0
2012,Bulgaria,Salmonellosis,839.0,7327224.0,11.45,15.0,93.0
2012,Croatia,Salmonellosis,0.0,4275984.0,0.0,15.0,93.0
2012,Cyprus,Salmonellosis,90.0,862011.0,10.44,15.0,93.0
2012,Czechia,Salmonellosis,10056.0,10505445.0,95.72,16.1,94.0
2012,Denmark,Salmonellosis,1207.0,5580516.0,21.63,15.0,93.0
2012,Estonia,Salmonellosis,249.0,1325217.0,18.79,15.0,93.0
2012,Finland,Salmonellosis,2210.0,5401267.0,40.92,15.0,93.0
2012,France,Salmonellosis,8705.0,65276983.0,13.34,17.7,90.0
2012,Germany,Salmonellosis,20493.0,80327900.0,25.51,13.8,92.0
2012,Greece,Salmonellosis,404.0,11086406.0,3.64,15.0,93.0
2012,Hungary,Salmonellosis,5462.0,9931925.0,54.99,14.4,98.0
2012,Iceland,Salmonellosis,38.0,319575.0,11.89,15.0,93.0
2012,Ireland,Salmonellosis,309.0,4589287.0,6.73,15.0,93.0
2012,Italy,Salmonellosis,4829.0,60105185.0,8.03,12.7,94.0
2012,Latvia,Salmonellosis,547.0,2044813.0,26.75,15.0,93.0
2012,Liechtenstein,Salmonellosis,,36475.0,,15.0,93.0
2012,Lithuania,Salmonellosis,1762.0,3003641.0,58.66,15.0,93.0
2012,Luxembourg,Salmonellosis,136.0,524853.0,25.91,15.0,93.0
2012,Malta,Salmonellosis,88.0,417546.0,21.08,15.0,93.0
2012,Netherlands,Salmonellosis,2199.0,16730348.0,13.14,15.0,93.0
2012,Norway,Salmonellosis,1371.0,4985870.0,27.5,17.0,96.0
2012,Poland,Salmonellosis,7959.0,38063792.0,20.91,15.3,93.0
2012,Portugal,Salmonellosis,185.0,10558950.0,1.75,15.0,93.0
2012,Romania,Salmonellosis,698.0,20095996.0,3.47,15.0,93.0
2012,Slovakia,Salmonellosis,4627.0,5404322.0,85.62,15.8,95.0
2012,Slovenia,Salmonellosis,392.0,2055496.0,19.07,15.0,93.0
2012,Spain,Salmonellosis,4224.0,46818219.0,9.02,14.2,95.0
2012,Sweden,Salmonellosis,2922.0,9482855.0,30.81,17.5,97.0
2012,United Kingdom,Salmonellosis,8812.0,63495088.0,13.88,17.8,91.0
2013,Austria,Salmonellosis,1404.0,8451860.0,16.61,15.0,93.0
2013,Belgium,Salmonellosis,2528.0,11137974.0,22.7,15.0,93.0
2013,Bulgaria,Salmonellosis,766.0,7202556.0,10.64,15.0,93.0
2013,Croatia,Salmonellosis,0.0,4247803.0,0.0,15.0,93.0
2013,Cyprus,Salmonellosis,79.0,862854.0,9.16,15.0,93.0
2013,Czechia,Salmonellosis,9790.0,10516125.0,93.1,16.1,94.0
2013,Denmark,Salmonellosis,1137.0,5602628.0,20.29,15.0,93.0
2013,Estonia,Salmonellosis,183.0,1320174.0,13.86,15.0,93.0
2013,Finland,Salmonellosis,1984.0,5426674.0,36.56,15.0,93.0
2013,France,Salmonellosis,8927.0,65600350.0,13.61,17.7,90.0
2013,Germany,Salmonellosis,18696.0,80523746.0,23.22,13.8,92.0
2013,Greece,Salmonellosis,414.0,11003615.0,3.76,15.0,93.0
2013,Hungary,Salmonellosis,4953.0,9895250.0,50.05,14.4,98.0
2013,Iceland,Salmonellosis,48.0,321857.0,14.91,15.0,93.0
2013,Ireland,Salmonellosis,326.0,4609779.0,7.07,15.0,93.0
2013,Italy,Salmonellosis,5048.0,60277309.0,8.37,12.7,94.0
2013,Latvia,Salmonellosis,385.0,2023825.0,19.02,15.0,93.0
2013,Liechtenstein,Salmonellosis,,36838.0,,15.0,93.0
2013,Lithuania,Salmonellosis,1199.0,2974637.0,40.31,15.0,93.0
2013,Luxembourg,Salmonellosis,120.0,537039.0,22.34,15.0,93.0
2013,Malta,Salmonellosis,84.0,421464.0,19.93,15.0,93.0
2013,Netherlands,Salmonellosis,979.0,16779575.0,5.83,15.0,93.0
2013,Norway,Salmonellosis,1361.0,5051275.0,26.94,17.0,96.0
2013,Poland,Salmonellosis,7315.0,38062535.0,19.22,15.3,93.0
2013,Portugal,Salmonellosis,167.0,10503889.0,1.59,15.0,93.0
2013,Romania,Salmonellosis,1302.0,20020074.0,6.5,15.0,93.0
2013,Slovakia,Salmonellosis,3807.0,5410836.0,70.36,15.8,95.0
2013,Slovenia,Salmonellosis,316.0,2058821.0,15.35,15.0,93.0
2013,Spain,Salmonellosis,4537.0,46712650.0,9.71,14.2,95.0
2013,Sweden,Salmonellosis,2842.0,9555893.0,29.74,17.5,97.0
2013,United Kingdom,Salmonellosis,8465.0,63905342.0,13.25,17.8,91.0
2014,Austria,Salmonellosis,1654.0,8507786.0,19.44,15.0,93.0
2014,Belgium,Salmonellosis,2698.0,11180840.0,24.13,15.0,93.0
2014,Bulgaria,Salmonellosis,730.0,7117453.0,10.26,15.0,93.0
2014,Croatia,Salmonellosis,1494.0,4217632.0,35.42,15.0,93.0
2014,Cyprus,Salmonellosis,88.0,860032.0,10.23,15.0,93.0
2014,Czechia,Salmonellosis,13255.0,10512419.0,126.09,16.1,94.0
2014,Denmark,Salmonellosis,1124.0,5627235.0,19.97,15.0,93.0
2014,Estonia,Salmonellosis,92.0,1315819.0,6.99,15.0,93.0
2014,Finland,Salmonellosis,1622.0,5451270.0,29.75,15.0,93.0
2014,France,Salmonellosis,8880.0,66165980.0,13.42,17.7,90.0
2014,Germany,Salmonellosis,16000.0,80767463.0,19.81,13.8,92.0
2014,Greece,Salmonellosis,349.0,10926807.0,3.19,15.0,93.0
2014,Hungary,Salmonellosis,5249.0,9850217.0,53.29,14.4,98.0
2014,Iceland,Salmonellosis,40.0,325671.0,12.28,15.0,93.0
2014,Ireland,Salmonellosis,259.0,4637852.0,5.58,15.0,93.0
2014,Italy,Salmonellosis,4467.0,60345917.0,7.4,12.7,94.0
2014,Latvia,Salmonellosis,278.0,2001468.0,13.89,15.0,93.0
2014,Liechtenstein,Salmonellosis,,37129.0,,15.0,93.0
2014,Lithuania,Salmonellosis,1145.0,2947862.0,38.84,15.0,93.0
2014,Luxembourg,Salmonellosis,110.0,549680.0,20.01,15.0,93.0
2014,Malta,Salmonellosis,132.0,428156.0,30.83,15.0,93.0
2014,Netherlands,Salmonellosis,970.0,16829289.0,5.76,15.0,93.0
2014,Norway,Salmonellosis,1118.0,5109056.0,21.88,17.0,96.0
2014,Poland,Salmonellosis,8042.0,38017856.0,21.15,15.3,93.0
2014,Portugal,Salmonellosis,244.0,10444092.0,2.34,15.0,93.0
2014,Romania,Salmonellosis,1512.0,19947311.0,7.58,15.0,93.0
2014,Slovakia,Salmonellosis,4078.0,5415949.0,75.3,15.8,95.0
2014,Slovenia,Salmonellosis,597.0,2061085.0,28.97,15.0,93.0
2014,Spain,Salmonellosis,6633.0,46495744.0,14.27,14.2,95.0
2014,Sweden,Salmonellosis,2211.0,9644864.0,22.92,17.5,97.0
